epstrailingtwelvemonths.raw,forwardpe.fmt,meta.eventtype,longname,earningstimestampend.longfmt,pricetobook.raw,earningstimestamp.raw,twohundreddayaveragechangepercent.fmt,messageboardid,earningstimestampend.raw,fiftytwoweekrange.fmt,financialcurrency,marketstate,postmarketprice.fmt,twohundreddayaveragechangepercent.raw,fiftytwoweeklowchange.raw,isearningsdateestimate,earningscalltimestampend.longfmt,fiftytwoweekhighchangepercent.fmt,fiftytwoweeklowchangepercent.fmt,asksize.longfmt,earningstimestampstart.fmt,pricetobook.fmt,regularmarketdayrange.raw,dividendrate.raw,regularmarketdayrange.fmt,earningscalltimestampstart.longfmt,fiftytwoweekhighchange.raw,dividendyield.fmt,language,regularmarketvolume.fmt,regularmarketdayhigh.raw,twohundreddayaverage.fmt,fiftytwoweekhigh.raw,sourceinterval,triggerable,firsttradedatemilliseconds,trailingannualdividendrate.fmt,exchangedatadelayedby,currency,averagedailyvolume3month.longfmt,fiftytwoweekhighchange.fmt,trailingannualdividendyield.raw,regularmarketprice.fmt,postmarkettime.fmt,twohundreddayaveragechange.fmt,fiftydayaveragechangepercent.raw,dividenddate.fmt,meta.splitratio,ipoexpecteddate,epsforward.fmt,fiftytwoweeklow.fmt,fiftytwoweekrange.raw,twohundreddayaverage.raw,earningscalltimestampend.fmt,epsforward.raw,postmarketchange.fmt,fullexchangename,custompricealertconfidence,regularmarketopen.fmt,shortname,fiftytwoweekhigh.fmt,trailingannualdividendyield.fmt,exchangetimezoneshortname,asksize.fmt,dividendyield.raw,tradeable,regularmarkettime.fmt,sharesoutstanding.raw,postmarketchangepercent.fmt,exchange,earningscalltimestampstart.fmt,ask.raw,epscurrentyear.fmt,market,region,symbol,fiftydayaveragechangepercent.fmt,hasprepostmarketdata,averagedailyvolume10day.longfmt,bidsize.longfmt,fiftydayaveragechange.raw,fiftydayaverage.fmt,earningscalltimestampend.raw,regularmarketprice.raw,priceepscurrentyear.fmt,trailingannualdividendrate.raw,quotetype,gmtoffsetmilliseconds,epstrailingtwelvemonths.fmt,regularmarketchange.fmt,fiftytwoweeklow.raw,asksize.raw,epscurrentyear.raw,dividenddate.longfmt,bid.fmt,meta.amount,priceepscurrentyear.raw,meta.dateepochms,fiftytwoweekchangepercent.raw,earningstimestamp.longfmt,ask.fmt,typedisp,regularmarketpreviousclose.raw,regularmarketvolume.longfmt,marketcap.longfmt,displayname,fiftydayaverage.raw,averagedailyvolume10day.raw,trailingpe.raw,averagedailyvolume3month.fmt,postmarketchange.raw,regularmarketchangepercent.raw,postmarkettime.raw,marketcap.fmt,pricehint,trailingpe.fmt,earningstimestampstart.raw,averagedailyvolume3month.raw,bookvalue.raw,fiftytwoweekhighchangepercent.raw,bidsize.fmt,fiftytwoweeklowchange.fmt,regularmarketpreviousclose.fmt,fiftytwoweekchangepercent.fmt,cryptotradeable,fiftytwoweeklowchangepercent.raw,marketcap.raw,regularmarketchangepercent.fmt,forwardpe.raw,dividenddate.raw,exchangetimezonename,bidsize.raw,bookvalue.fmt,bid.raw,postmarketchangepercent.raw,prevname,postmarketprice.raw,dividendrate.fmt,earningstimestampend.fmt,regularmarketvolume.raw,regularmarketchange.raw,averageanalystrating,header,namechangedate,regularmarkettime.raw,sharesoutstanding.longfmt,twohundreddayaveragechange.raw,regularmarketdaylow.raw,fiftydayaveragechange.fmt,quotesourcename,message,earningstimestampstart.longfmt,averagedailyvolume10day.fmt,regularmarketopen.raw,sharesoutstanding.fmt,earningstimestamp.fmt,earningscalltimestampstart.raw,regularmarketdayhigh.fmt,regularmarketdaylow.fmt,company_name
4.49,19.05,,Nestlé S.A.,2026-02-19T16:00,6.1952443,1771534800.0,3.53%,finmb_31973,1771534800.0,85.00 - 109.37,CHF,CLOSED,,0.03528669,15.599998,False,2026-02-19T10:00,-8.02%,18.35%,725,2026-02-19,6.20,103.0 - 103.0,4.03,103.00 - 103.00,2026-02-19T10:00,-8.770004,4.00%,en-US,307,103.0,97.17,109.37,15,False,1234535400000,3.10,0,USD,"7,708",-8.77,0.030291187,100.60,,3.43,0.012753037,2024-04-23,,,5.28,85.00,85.0 - 109.37,97.17115,2026-02-19,5.28,,OTC Markets OTCPK,LOW,103.00,Nestle S.A.,109.37,3.03%,EDT,725,4.0,False,4:00PM EDT,2572220000.0,,PNK,2026-02-19,103.0,,us_market,US,NSRGF,1.28%,False,"3,220",500,1.2667999,99.33,1771495200.0,100.6,,3.1,EQUITY,-14400000,4.49,-1.74,85.0,725.0,,2024-04-23T20:00,100.00,,,,-0.12686849,2026-02-19T16:00,103.00,Equity,102.34,307,"259,191,996,416",Nestlé,99.3332,3220,22.405346,"7,708",,-1.700213,,259.192B,2,22.41,1771534800.0,7708,16.238262,-0.08018656,500,15.60,102.34,-0.13%,False,0.18352939,259191996416.0,-1.70%,19.05303,1713916800.0,America/New_York,500,16.24,100.0,,,,4.03,2026-02-19,307,-1.7399979,,,,1773432000,"2,572,220,000",3.4288483,103.0,1.27,Delayed Quote,,2026-02-19T16:00,"3,220",103.0,2.572B,2026-02-19,1771495200.0,103.00,103.00,Nestlé S.A.
3.514,,,Bank of America Corporation,2025-07-16T08:30,0.5049296,,-3.63%,finmb_19049,1752669000.0,18.79 - 23.06,USD,CLOSED,19.41,-0.036343995,0.61999893,False,2026-04-15T12:30,-15.83%,3.30%,100,2025-07-16,0.50,19.41 - 19.7,1.25,19.41 - 19.70,2026-04-15T12:30,-3.6499996,6.46%,en-US,"35,425",19.7,20.14,23.06,15,False,1230906600000,1.08,0,USD,"30,321",-3.65,0.05515833,19.41,5:05PM EDT,-0.73,-0.017587492,2026-02-22,,,,18.79,18.79 - 23.06,20.142042,2026-04-15,,0.00,NYSE,LOW,19.57,Bank of America Corporation Dep,23.06,5.52%,EDT,100,6.46,False,4:00PM EDT,9814200320.0,0.00%,NYQ,2026-04-15,19.5,,us_market,US,BML-PL,-1.76%,True,"11,399",100,-0.3474846,19.76,1776256200.0,19.41,,1.08,EQUITY,-14400000,3.51,-0.17,18.79,100.0,,2026-02-22T19:00,19.41,,,,-14.980287,,19.50,Equity,19.58,"35,425","239,154,495,488",,19.757484,11399,5.5236197,"30,321",0.0,-0.868233,1773435900.0,239.154B,2,5.52,1752669000.0,30321,38.441,-0.15828273,100,0.62,19.58,-14.98%,False,0.032996215,239154495488.0,-0.87%,,1771804800.0,America/New_York,100,38.44,19.41,0.0,,19.41,1.25,2025-07-16,35425,-0.17,,,,1773432002,"9,814,200,320",-0.7320423,19.41,-0.35,Delayed Quote,,2025-07-16T08:30,"11,399",19.57,9.814B,,1776256200.0,19.70,19.41,Bank of America Corporation
13.23,14.14,,UnitedHealth Group Incorporated,2026-04-16T08:30,2.715694,1769520600.0,-10.38%,finmb_104673,1776342600.0,234.60 - 606.36,USD,CLOSED,281.60,-0.10375848,47.48999,True,2026-01-27T13:00,-53.48%,20.24%,120,2026-04-16,2.72,277.81 - 282.88,8.84,277.81 - 282.88,2026-01-27T13:00,-324.27,3.13%,en-US,4.716M,282.88,314.75,606.36,15,False,466867800000,8.73,0,USD,"9,051,798",-324.27,0.031510558,282.09,7:59PM EDT,-32.66,-0.07578992,2026-03-16,,,19.96,234.60,234.6 - 606.36,314.74774,2026-01-27,19.95662,-0.49,NYSE,LOW,278.06,UnitedHealth Group Incorporated,606.36,3.15%,EDT,120,3.13,False,4:00PM EDT,907675839.0,-0.17%,NYQ,2026-01-27,281.52,17.85,us_market,US,UNH,-7.58%,True,"7,874,210",200,-23.132812,305.22,1769518800.0,282.09,15.80,8.73,EQUITY,-14400000,13.23,5.04,234.6,120.0,17.85349,2026-03-16T20:00,281.49,,15.800271,,-44.481182,2026-01-27T08:30,281.52,Equity,277.05,"4,715,720","256,046,268,416",,305.2228,7874210,21.321997,9.052M,-0.48999023,1.81917,1773446389.0,256.046B,2,21.32,1776342600.0,9051798,103.874,-0.53478134,200,47.49,277.05,-44.48%,False,0.20242962,256046268416.0,1.82%,14.1351595,1773705600.0,America/New_York,200,103.87,281.49,-0.17369998,,281.6,8.84,2026-04-16,4715720,5.04001,1.9 - Buy,,,1773432002,"907,675,839",-32.657745,277.81,-23.13,Delayed Quote,,2026-04-16T08:30,7.874M,278.06,907.676M,2026-01-27,1769518800.0,282.88,277.81,UnitedHealth Group Incorporated
3.514,,,Bank of America Corporation,2025-07-16T08:30,0.5109128,,-5.60%,finmb_19049,1752669000.0,18.55 - 25.50,USD,CLOSED,19.64,-0.05600295,1.0900002,False,2026-04-15T12:30,-22.98%,5.88%,200,2025-07-16,0.51,19.5 - 19.7186,1.21,19.50 - 19.72,2026-04-15T12:30,-5.8600006,6.18%,en-US,"23,023",19.7186,20.81,25.5,15,False,1163514600000,1.08,0,USD,"25,490",-5.86,0.054901768,19.64,6:21PM EDT,-1.17,-0.021208944,2026-02-16,,,,18.55,18.55 - 25.5,20.80515,2026-04-15,,0.00,NYSE,LOW,19.67,Bank of America Corporation Dep,25.50,5.49%,EDT,200,6.18,False,3:52PM EDT,9814200320.0,0.00%,NYQ,2026-04-15,19.7,,us_market,US,BAC-PE,-2.12%,True,"6,971",100,-0.42556953,20.07,1776256200.0,19.64,,1.08,EQUITY,-14400000,3.51,-0.03,18.55,200.0,,2026-02-16T19:00,19.25,,,,-15.780449,,19.70,Equity,19.6715,"23,023","233,281,961,984",,20.065569,6971,5.589072,"25,490",0.0,-0.160129,1773440461.0,233.282B,2,5.59,1752669000.0,25490,38.441,-0.22980395,100,1.09,19.67,-15.78%,False,0.058760118,233281961984.0,-0.16%,,1771286400.0,America/New_York,100,38.44,19.25,0.0,,19.64,1.21,2025-07-16,23023,-0.0314999,,,,1773431545,"9,814,200,320",-1.1651497,19.5,-0.43,Delayed Quote,,2025-07-16T08:30,"6,971",19.67,9.814B,,1776256200.0,19.72,19.50,Bank of America Corporation
3.514,,,Bank of America Corporation,2025-07-16T08:30,0.64826614,,-1.13%,finmb_19049,1752669000.0,24.04 - 25.78,USD,CLOSED,24.91,-0.011307498,0.87999916,False,2026-04-15T12:30,-3.34%,3.66%,600,2025-07-16,0.65,24.92 - 25.08,1.5,24.92 - 25.08,2026-04-15T12:30,-0.8600006,6.02%,en-US,"95,000",25.08,25.21,25.78,15,False,1525786200000,1.08,0,USD,"62,457",-0.86,0.043182727,24.92,6:21PM EDT,-0.29,-0.013042837,2026-02-16,,,,24.04,24.04 - 25.78,25.205006,2026-04-15,,-0.01,NYSE,LOW,25.03,Bank of America Corporation Dep,25.78,4.32%,EDT,600,6.02,False,3:58PM EDT,9814200320.0,-0.04%,NYQ,2026-04-15,24.97,,us_market,US,BAC-PB,-1.30%,True,"20,207",400,-0.32932281,25.25,1776256200.0,24.92,,1.08,EQUITY,-14400000,3.51,-0.09,24.04,600.0,,2026-02-16T19:00,24.95,,,,-1.032567,,24.97,Equity,25.01,"95,000","249,079,627,776",,25.249323,20207,7.091634,"62,457",-0.010000229,-0.359857,1773440461.0,249.08B,2,7.09,1752669000.0,62457,38.441,-0.033359215,400,0.88,25.01,-1.03%,False,0.036605623,249079627776.0,-0.36%,,1771286400.0,America/New_York,400,38.44,24.95,-0.04012933,,24.91,1.50,2025-07-16,95000,-0.0900002,,,,1773431898,"9,814,200,320",-0.28500557,24.92,-0.33,Delayed Quote,,2025-07-16T08:30,"20,207",25.03,9.814B,,1776256200.0,25.08,24.92,Bank of America Corporation
3.514,,,Bank of America Corporation,2025-07-16T08:30,0.5101324,,-6.20%,finmb_19049,1752669000.0,19.40 - 24.01,USD,CLOSED,19.61,-0.062029574,0.21000099,False,2026-04-15T12:30,-18.33%,1.08%,100,2025-07-16,0.51,19.56 - 19.75,1.31,19.56 - 19.75,2026-04-15T12:30,-4.3999996,6.68%,en-US,"23,413",19.75,20.91,24.01,15,False,1230906600000,1.08,0,USD,"17,848",-4.40,0.05485018,19.61,6:22PM EDT,-1.30,-0.041645896,2026-02-26,,,,19.40,19.4 - 24.01,20.906843,2026-04-15,,0.00,NYSE,LOW,19.69,Bank of America Corporation Dep,24.01,5.49%,EDT,100,6.68,False,3:57PM EDT,9814200320.0,0.00%,NYQ,2026-04-15,19.64,,us_market,US,BML-PJ,-4.16%,True,"7,051",100,-0.8521652,20.46,1776256200.0,19.61,,1.08,EQUITY,-14400000,3.51,-0.08,19.4,100.0,,2026-02-26T19:00,19.60,,,,-14.366812,,19.64,Equity,19.69,"23,413","226,783,772,672",,20.462166,7051,5.5805354,"17,848",0.0,-0.406297,1773440521.0,226.784B,2,5.58,1752669000.0,17848,38.441,-0.18325695,100,0.21,19.69,-14.37%,False,0.010824794,226783772672.0,-0.41%,,1772150400.0,America/New_York,100,38.44,19.6,0.0,,19.61,1.31,2025-07-16,23413,-0.0799999,,,,1773431829,"9,814,200,320",-1.2968426,19.56,-0.85,Delayed Quote,,2025-07-16T08:30,"7,051",19.69,9.814B,,1776256200.0,19.75,19.56,Bank of America Corporation
3.0,,,Shell plc,2026-05-07T16:00,1.4756517,1778184000.0,23.19%,finmb_22385966,1778184000.0,28.05 - 44.56,USD,CLOSED,,0.2318743,16.95,False,2026-02-05T14:30,0.99%,60.43%,460,2026-05-07,1.48,44.0 - 44.0,1.49,44.00 - 44.00,2026-02-05T14:30,0.43999863,3.31%,en-US,250,44.0,36.53,44.56,15,False,1214400600000,1.45,0,USD,"9,883",0.44,0.032811437,45.00,,8.47,0.17279127,2026-03-29,,,,28.05,28.05 - 44.56,36.5297,2026-02-05,,,OTC Markets OTCPK,LOW,44.00,SHELL PLC,44.56,3.28%,EDT,460,3.31,False,4:00PM EDT,5626052649.0,,PNK,2026-02-05,45.85,,us_market,US,RYDAF,17.28%,False,"12,250",100,6.630001,38.37,1770301800.0,45.0,,1.446,EQUITY,-14400000,3.00,0.93,28.05,460.0,,2026-03-29T20:00,44.15,,,,27.702118,2026-05-07T16:00,45.85,Equity,44.07,250,"253,172,367,360",,38.37,12250,15.0,"9,883",,2.1102798,,253.172B,2,15.00,1778184000.0,9883,30.495,0.009874295,100,16.95,44.07,27.70%,False,0.60427815,253172367360.0,2.11%,,1774828800.0,America/New_York,100,30.50,44.15,,Royal Dutch Shell plc,,1.49,2026-05-07,250,0.9300003,,,2026-03-13,1773432000,"5,626,052,649",8.470299,44.0,6.63,Delayed Quote,,2026-05-07T16:00,"12,250",44.0,5.626B,2026-05-07,1770301800.0,44.00,44.00,Shell plc
6.0,12.21,,Shell plc,2026-05-07T08:30,2.932612,1778157000.0,20.80%,finmb_22385966,1778157000.0,58.54 - 89.91,USD,CLOSED,89.55,0.20801646,30.885002,False,2026-02-05T14:30,-0.53%,52.75%,600,2026-05-07,2.93,88.44 - 89.91,2.98,88.44 - 89.91,2026-02-05T14:30,-0.48000336,3.33%,en-US,6.822M,89.91,74.03,89.91,15,False,447949800000,1.45,0,USD,"5,762,961",-0.48,0.01636487,89.43,8:00PM EDT,15.40,0.1447685,2026-03-29,,,7.32,58.54,58.545 - 89.91,74.03045,2026-02-05,7.32455,0.12,NYSE,LOW,88.73,Shell PLC,89.91,1.64%,EDT,600,3.33,False,4:00PM EDT,2813026325.0,0.13%,NYQ,2026-02-05,89.6,6.32,us_market,US,SHEL,14.48%,True,"8,056,237",100,11.309402,78.12,1770301800.0,89.43,14.15,1.446,EQUITY,-14400000,6.00,1.07,58.545,600.0,6.32013,2026-03-29T20:00,89.46,,14.150025,,27.574898,2026-05-07T08:30,89.60,Equity,88.36,"6,821,804","251,568,947,200",Shell,78.1206,8056237,14.905,5.763M,0.12000275,1.21095,1773446400.0,251.569B,2,14.90,1778157000.0,5762961,30.495,-0.0053387093,100,30.89,88.36,27.57%,False,0.52754295,251568947200.0,1.21%,12.209623,1774828800.0,America/New_York,100,30.50,89.46,0.13418624,Royal Dutch Shell plc,89.55,2.98,2026-05-07,6821804,1.07,2.1 - Buy,,2026-03-13,1773432002,"2,813,026,325",15.399551,88.44,11.31,Delayed Quote,,2026-05-07T08:30,8.056M,88.73,2.813B,2026-05-07,1770301800.0,89.91,88.44,Shell plc
,,,"Gould Investors, L.P.",,,,-0.87%,finmb_3198817,,302.00 - 400.00,,CLOSED,,-0.008723203,73.0,,,-6.25%,24.17%,1,,,375.0 - 375.0,18.0,375.00 - 375.00,,-25.0,4.80%,en-US,6,375.0,378.30,400.0,15,False,1260369000000,0.00,0,USD,0,-25.00,0.0,375.00,,-3.30,0.0,2024-01-31,,,,302.00,302.0 - 400.0,378.3,,,,OTC Markets OTCPK,LOW,375.00,GOULD INVESTORS L P UNIT LTD PA,400.00,0.00%,EDT,1,4.8,False,4:00PM EDT,663669000.0,,PNK,,999.0,,us_market,US,GDVTZ,0.00%,False,0,7,0.0,375.00,,375.0,,0.0,EQUITY,-14400000,,0.00,302.0,1.0,,2024-01-31T19:00,366.00,,,,-6.25,,999.00,Equity,375.0,6,"250,254,737,408","Gould Investors, L.P",375.0,0,,0,,0.0,,250.255B,2,,,0,,-0.0625,7,73.00,375.00,-6.25%,False,0.24172185,250254737408.0,0.00%,,1706745600.0,America/New_York,7,,366.0,,Gould Investors L.P.,,18.00,,6,0.0,,,2026-03-13,1773432000,"663,669,000",-3.2999878,375.0,0.00,Delayed Quote,,,0,375.0,663.669M,,,375.00,375.00,"Gould Investors, L.P."
9.72,15.47,,"T-Mobile US, Inc.",2026-04-23T08:30,4.06458,1770816600.0,-2.25%,finmb_93339,1776947400.0,181.36 - 272.60,USD,CLOSED,217.95,-0.022530308,36.03,True,2026-02-11T13:30,-20.25%,19.87%,2,2026-04-23,4.06,214.28 - 217.67,4.08,214.28 - 217.67,2026-02-11T13:30,-55.210007,1.88%,en-US,2.829M,217.67,222.40,272.6,15,True,1176989400000,3.80,0,USD,"6,101,170",-55.21,0.017726362,217.39,7:58PM EDT,-5.01,0.06655739,2026-03-11,,,14.06,181.36,181.36 - 272.6,222.40076,2026-02-11,14.05555,0.56,NasdaqGS,HIGH,214.83,"T-Mobile US, Inc.",272.60,1.77%,EDT,2,1.88,False,4:00PM EDT,1101862739.0,0.26%,NMS,2026-02-11,217.59,11.30,us_market,US,TMUS,6.66%,True,"5,168,480",2,13.565994,203.82,1770816600.0,217.39,19.25,3.8,EQUITY,-14400000,9.72,3.02,181.36,2.0,11.29571,2026-03-11T20:00,217.20,,19.24536,,-17.603874,2026-02-11T08:30,217.59,Equity,214.37,"2,829,388","243,152,158,720",T-Mobile US,203.824,5168480,22.365225,6.101M,0.55999756,1.40878,1773446297.0,243.152B,2,22.37,1776947400.0,6101170,53.484,-0.2025312,2,36.03,214.37,-17.60%,False,0.19866563,243152158720.0,1.41%,15.466489,1773273600.0,America/New_York,2,53.48,217.2,0.25760043,,217.95,4.08,2026-04-23,2829388,3.02,1.8 - Buy,,,1773432001,"1,101,862,739",-5.0107574,214.28,13.57,Nasdaq Real Time Price,,2026-04-23T08:30,5.168M,214.83,1.102B,2026-02-11,1770816600.0,217.67,214.28,"T-Mobile US, Inc."
2.73,25.00,,Bank of China Limited,2026-03-30T16:00,12.003167,1774900800.0,0.65%,finmb_4803422,1774900800.0,12.69 - 15.60,CNY,CLOSED,,0.006532046,1.8100004,False,2025-10-28T08:00,-7.05%,14.26%,"2,800",2026-03-30,12.00,14.47 - 14.51,0.8,14.47 - 14.51,2025-10-28T08:00,-1.1000004,5.54%,en-US,"1,925",14.51,14.41,15.6,15,False,1262097000000,0.23,0,USD,"49,748",-1.10,0.016063979,14.50,,0.09,-0.005173124,2026-02-08,,,0.58,12.69,12.69 - 15.6,14.4059,2025-10-28,0.58,,OTC Markets OTCPK,LOW,14.50,"Bank of China, Ltd.",15.60,1.61%,EDT,"2,800",5.54,False,4:00PM EDT,3344891056.0,,PNK,2025-10-28,14.51,,us_market,US,BACHY,-0.52%,False,"73,450",100,-0.07540035,14.58,1761638400.0,14.5,,0.231,EQUITY,-14400000,2.73,0.12,12.69,2800.0,,2026-02-08T19:00,14.47,,,,-4.133332,2026-03-30T16:00,14.51,Equity,14.38,"1,925","236,002,705,408",,14.5754,73450,5.311355,"49,748",,0.83449155,,236.003B,2,5.31,1774900800.0,49748,1.2080145,-0.070512846,100,1.81,14.38,-4.13%,False,0.14263204,236002705408.0,0.83%,25.0,1770595200.0,America/New_York,100,1.21,14.47,,,,0.80,2026-03-30,1925,0.119999886,,,,1773432000,"3,344,891,056",0.0941,14.47,-0.08,Delayed Quote,,2026-03-30T16:00,"73,450",14.5,3.345B,2026-03-30,1761638400.0,14.51,14.47,Bank of China Limited
49.73,,,Hermès International Société en commandite par actions,2026-02-12T16:00,10.870704,1770930000.0,-10.76%,finmb_881746,1770930000.0,"2,070.00 - 2,950.86",EUR,CLOSED,,-0.10763889,180.27002,False,2026-02-12T21:00,-23.74%,8.71%,2,2026-02-12,10.87,2070.0 - 2167.0,21.36,"2,070.00 - 2,167.00",2026-02-12T21:00,-700.5901,0.95%,en-US,122,2167.0,"2,521.70",2950.86,15,False,830784600000,18.00,0,USD,106,-700.59,0.008089961,"2,250.27",,-271.43,-0.08142065,2018-02-21,,,,"2,070.00",2070.0 - 2950.86,2521.7034,2026-02-12,,,OTC Markets OTCPK,LOW,"2,167.00",Hermes International SA,"2,950.86",0.81%,EDT,2,0.95,False,4:00PM EDT,104836315.0,,PNK,2026-02-12,2124.64,,us_market,US,HESAF,-8.14%,False,110,3,-199.4585,"2,449.73",1770930000.0,2250.27,,18.0,EQUITY,-14400000,49.73,25.29,2070.0,2.0,,2018-02-21T19:00,"1,985.00",,,,-18.83486,2026-02-12T16:00,"2,124.64",Equity,2224.98,122,"235,910,004,736",,2449.7285,110,45.24975,106,,1.1366411,,235.91B,2,45.25,1770930000.0,106,207.00316,-0.23741895,3,180.27,"2,224.98",-18.83%,False,0.08708697,235910004736.0,1.14%,,1519257600.0,America/New_York,3,207.00,1985.0,,,,21.36,2026-02-12,122,25.29004,,,,1773432000,"104,836,315",-271.43335,2070.0,-199.46,Delayed Quote,,2026-02-12T16:00,110,2167.0,104.836M,2026-02-12,1770930000.0,"2,167.00","2,070.00",Hermès International Société en commandite par actions
11.95,22.80,,McDonald's Corporation,2026-04-30T16:00,-129.59904,1770843600.0,5.89%,finmb_139488,1777579200.0,283.47 - 341.75,USD,CLOSED,326.38,0.05892307,42.98999,True,2026-02-11T21:30,-4.47%,15.17%,80,2026-04-30,-129.60,324.48 - 326.96,7.44,324.48 - 326.96,2026-02-11T21:30,-15.290009,2.28%,en-US,2.378M,326.96,308.29,341.75,15,False,-110197800000,7.17,0,USD,"3,263,520",-15.29,0.02213578,326.46,7:59PM EDT,18.17,0.022013025,2026-03-16,,,14.32,283.47,283.47 - 341.75,308.29434,2026-02-11,14.31769,-0.08,NYSE,LOW,324.98,McDonald's Corporation,341.75,2.21%,EDT,80,2.28,False,4:00PM EDT,712154350.0,-0.02%,NYQ,2026-02-11,326.8,13.20,us_market,US,MCD,2.20%,True,"3,248,310",200,7.0315857,319.43,1770845400.0,326.46,24.74,7.17,EQUITY,-14400000,11.95,2.55,283.47,80.0,13.19781,2026-03-16T20:00,325.38,,24.735922,,6.5598607,2026-02-11T16:00,326.80,Equity,323.91,"2,378,402","232,963,293,184",McDonald's,319.4284,3248310,27.318829,3.264M,-0.07998657,0.787252,1773446370.0,232.963B,2,27.32,1777579200.0,3263520,-2.519,-0.04474033,200,42.99,323.91,6.56%,False,0.15165623,232963293184.0,0.79%,22.801165,1773705600.0,America/New_York,200,-2.52,325.38,-0.024501186,,326.38,7.44,2026-04-30,2378402,2.54999,2.1 - Buy,,,1773432002,"712,154,350",18.16565,324.48,7.03,Delayed Quote,,2026-04-30T16:00,3.248M,324.98,712.154M,2026-02-11,1770845400.0,326.96,324.48,McDonald's Corporation
6.26,9.35,,Wells Fargo & Company,2026-04-14T08:30,1.3930142,1776169800.0,-11.76%,finmb_292891,1776169800.0,58.42 - 97.76,USD,CLOSED,74.11,-0.11760559,15.68,False,2026-01-14T15:00,-24.20%,26.84%,400,2026-04-14,1.39,74.03 - 76.21,1.8,74.03 - 76.21,2026-01-14T15:00,-23.660004,2.43%,en-US,15.47M,76.21,83.98,97.76,15,False,76253400000,1.70,0,USD,"16,337,466",-23.66,0.022591364,74.10,7:58PM EDT,-9.88,-0.16173819,2026-02-28,,,7.92,58.42,58.42 - 97.76,83.97605,2026-01-14,7.92367,0.01,NYSE,LOW,75.65,Wells Fargo & Company,97.76,2.26%,EDT,400,2.43,False,4:03PM EDT,3085635641.0,0.01%,NYQ,2026-01-14,74.34,6.94,us_market,US,WFC,-16.17%,True,"21,152,980",200,-14.297203,88.40,1768402800.0,74.1,10.68,1.7,EQUITY,-14400000,6.26,-1.15,58.42,400.0,6.93968,2026-02-28T19:00,74.01,,10.677726,,6.2253,2026-04-14T08:30,74.34,Equity,75.25,"15,470,154","232,606,154,752",,88.3972,21152980,11.83706,16.337M,0.010101318,-1.52824,1773446326.0,232.606B,2,11.84,1776169800.0,16337466,53.194,-0.2420213,200,15.68,75.25,6.23%,False,0.26840124,232606154752.0,-1.53%,9.3517275,1772323200.0,America/New_York,200,53.19,74.01,0.013632009,,74.1101,1.80,2026-04-14,15470154,-1.15,2.0 - Buy,,,1773432203,"3,085,635,641",-9.876053,74.03,-14.30,Nasdaq Real Time Price,,2026-04-14T08:30,21.153M,75.65,3.086B,2026-04-14,1768402800.0,76.21,74.03,Wells Fargo & Company
11.13,18.35,,International Business Machines Corporation,2026-04-22T16:00,7.0678716,1776888000.0,-11.85%,finmb_112350,1776888000.0,214.50 - 324.90,USD,CLOSED,246.06,-0.1185478,31.779999,False,2026-01-28T22:00,-24.20%,14.82%,80,2026-04-22,7.07,244.71 - 249.72,6.72,244.71 - 249.72,2026-01-28T22:00,-78.619995,2.73%,en-US,4.335M,249.72,279.40,324.9,15,False,-252322200000,6.71,0,USD,"5,646,098",-78.62,0.02709141,246.28,7:59PM EDT,-33.12,-0.11537549,2026-03-09,,,13.42,214.50,214.5 - 324.9,279.40256,2026-01-28,13.41822,-0.22,NYSE,LOW,247.67,International Business Machines,324.90,2.71%,EDT,80,2.73,False,4:00PM EDT,938409072.0,-0.09%,NYQ,2026-01-28,247.03,12.39,us_market,US,IBM,-11.54%,True,"6,265,770",80,-32.120605,278.40,1769637600.0,246.28,19.88,6.71,EQUITY,-14400000,11.13,-1.40,214.5,80.0,12.38979,2026-03-09T20:00,245.99,,19.877659,,-2.0911574,2026-04-22T16:00,247.03,Equity,247.68,"4,335,265","231,111,393,280",IBM,278.4006,6265770,22.127583,5.646M,-0.22000122,-0.565243,1773446378.0,231.111B,2,22.13,1776888000.0,5646098,34.845,-0.24198213,80,31.78,247.68,-2.09%,False,0.1481585,231111393280.0,-0.57%,18.354149,1773100800.0,America/New_York,80,34.85,245.99,-0.08932971,,246.06,6.72,2026-04-22,4335265,-1.39999,2.2 - Buy,,,1773432002,"938,409,072",-33.12256,244.71,-32.12,Nasdaq Real Time Price,,2026-04-22T16:00,6.266M,247.67,938.409M,2026-04-22,1769637600.0,249.72,244.71,International Business Machines Corporation
